Group,allsubjects_arousal_mean,allsubjects_craving_mean,allsubjects_related_mean,allsubjects_typicality_mean,allsubjects_valence_mean,allsubjects_valence_fromneutral_mean,allsubjects_arousal_sd,allsubjects_craving_sd,allsubjects_related_sd,allsubjects_typicality_sd,allsubjects_valence_sd,allsubjects_valence_fromneutral_sd,allsubjects_CountNeither,allsubjects_CountMeth,allsubjects_CountOpioid,allsubjects_CountBoth,allsubjects_FractionNeither,allsubjects_FractionMeth,allsubjects_FractionOpioid,allsubjects_FractionBoth,allsubjects_MethToOpioid,injectionusers_arousal_mean,injectionusers_craving_mean,injectionusers_related_mean,injectionusers_typicality_mean,injectionusers_valence_mean,injectionusers_valence_fromneutral_mean,injectionusers_arousal_sd,injectionusers_craving_sd,injectionusers_related_sd,injectionusers_typicality_sd,injectionusers_valence_sd,injectionusers_valence_fromneutral_sd,injectionusers_CountNeither,injectionusers_CountMeth,injectionusers_CountOpioid,injectionusers_CountBoth,injectionusers_FractionNeither,injectionusers_FractionMeth,injectionusers_FractionOpioid,injectionusers_FractionBoth,injectionusers_MethToOpioid,noninjectionusers_arousal_mean,noninjectionusers_craving_mean,noninjectionusers_related_mean,noninjectionusers_typicality_mean,noninjectionusers_valence_mean,noninjectionusers_valence_fromneutral_mean,noninjectionusers_arousal_sd,noninjectionusers_craving_sd,noninjectionusers_related_sd,noninjectionusers_typicality_sd,noninjectionusers_valence_sd,noninjectionusers_valence_fromneutral_sd,noninjectionusers_CountNeither,noninjectionusers_CountMeth,noninjectionusers_CountOpioid,noninjectionusers_CountBoth,noninjectionusers_FractionNeither,noninjectionusers_FractionMeth,noninjectionusers_FractionOpioid,noninjectionusers_FractionBoth,noninjectionusers_MethToOpioid,ImageSet,File,hue_mean,hue_sd,saturation_mean,saturation_sd,value_mean,value_sd,Category,p_cravingdelta_injectionVnon,selection_cost,category_number,selected,in_set
meth Slide078.jpeg,4.2962962962963,85.4074074074074,0.0740740740740741,87.8888888888889,4.07407407407407,1.37037037037037,2.78477750547252,19.1698065061044,0.384900179459751,18.5748658413901,1.9399826709362,1.64429428743875,0,26,0,1,0,0.962962962962963,0,0.037037037037037,-0.962962962962963,4.55,85.2,0,87.6,4.4,1.2,2.68475226731296,19.7206811027889,0,19.3483305413372,1.90290636437502,1.57613785130482,0,20,0,0,0,1,0,0,-1,3.57142857142857,86,0.285714285714286,88.7142857142857,3.14285714285714,1.85714285714286,3.15473944286703,18.9824480332051,0.755928946018454,17.5662013130736,1.86445447147161,1.86445447147161,0,6,0,1,0,0.857142857142857,0,0.142857142857143,-0.857142857142857,meth,Slide078.jpeg,0.272,0.254,0.31,0.142,0.421,0.298,meth_instrument_hand,0.92604287823775,0.051125,4,TRUE,0
opioid Slide060.jpeg,5.17857142857143,95,1.07142857142857,96.75,4.25,1.60714285714286,3.09184796028586,6.63883077612874,0.978607151860213,5.29587540415145,2.01154077669241,1.39680284974588,0,12,2,14,0,0.428571428571429,0.0714285714285714,0.5,-0.357142857142857,5.52380952380952,95.1904761904762,1.14285714285714,97.2380952380952,4.33333333333333,1.61904761904762,2.9089353313377,7.27061928324574,0.963624111659432,4.96895121635101,2.03306009093025,1.35927151357595,0,8,2,11,0,0.380952380952381,0.0952380952380952,0.523809523809524,-0.285714285714286,4.14285714285714,94.4285714285714,0.857142857142857,95.2857142857143,4,1.57142857142857,3.62530786869986,4.64962876142253,1.0690449676497,6.36957051703084,2.08166599946613,1.61834718742537,0,4,0,3,0,0.571428571428571,0,0.428571428571429,-0.571428571428571,opioid,Slide060.jpeg,0.152,0.297,0.046,0.115,0.141,0.256,opioid_injection_instrument,0.751649060430429,0.051301,3,TRUE,2
meth Slide004.jpeg,4.62962962962963,85.2222222222222,0,84.5925925925926,4.51851851851852,1.22222222222222,2.6039636673016,22.5206457984554,0,23.8170256801875,1.82652192326901,1.42325016270543,0,27,0,0,0,1,0,0,-1,4.7,83.45,0,82.05,4.75,1.05,2.38636477557503,25.5393916590781,0,27.0466945154214,1.68194749276577,1.31689427302111,0,20,0,0,0,1,0,0,-1,4.42857142857143,90.2857142857143,0,91.8571428571429,3.85714285714286,1.71428571428571,3.35942171894424,9.58669713221201,0,7.64697263472222,2.19306265517513,1.70433620649269,0,7,0,0,0,1,0,0,-1,meth,Slide004.jpeg,0.419,0.324,0.085,0.088,0.307,0.255,meth,0.321955926912288,0.051635,1,TRUE,0
meth Slide090.jpeg,4.59259259259259,84.7407407407407,1.62962962962963,85.4074074074074,3.96296296296296,1.33333333333333,2.7352296944647,23.2272926211197,0.791694781327139,23.7588190253952,1.84977091058661,1.64082530828473,0,5,0,22,0,0.185185185185185,0,0.814814814814815,-0.185185185185185,4.7,82.45,1.8,83.05,4.05,1.25,2.61775315470106,26.3188445595047,0.615587011251092,26.9648406555453,1.84889725312998,1.65035881266054,0,2,0,18,0,0.1,0,0.9,-0.1,4.28571428571429,91.2857142857143,1.14285714285714,92.1428571428571,3.71428571428571,1.57142857142857,3.25137333621173,8.76953601422344,1.0690449676497,8.49369514068271,1.97604704011871,1.71824938596845,0,3,0,4,0,0.428571428571429,0,0.571428571428571,-0.428571428571429,meth,Slide090.jpeg,0.192,0.258,0.282,0.161,0.417,0.298,meth_injection_hand,0.202718977701534,0.051677,5,TRUE,0
meth Slide080.jpeg,4.46428571428571,87.3214285714286,0.321428571428571,84.6428571428571,4.60714285714286,1.25,2.61735154316899,18.5712912082832,0.818923024853326,26.5639888316025,1.85271144071053,1.40435829552939,1,24,0,3,0.0357142857142857,0.857142857142857,0,0.107142857142857,-0.857142857142857,4.80952380952381,85.9523809523809,0.333333333333333,81.2857142857143,4.76190476190476,1.19047619047619,2.54202768708462,20.6506082004288,0.856348838577675,29.8933819718393,1.84132457499382,1.40068010691405,1,18,0,2,0.0476190476190476,0.857142857142857,0,0.0952380952380952,-0.857142857142857,3.42857142857143,91.4285714285714,0.285714285714286,94.7142857142857,4.14285714285714,1.42857142857143,2.76026223736942,10.2120377146637,0.755928946018454,6.23736818736572,1.95180014589707,1.51185789203691,0,6,0,1,0,0.857142857142857,0,0.142857142857143,-0.857142857142857,meth,Slide080.jpeg,0.324,0.33,0.2,0.242,0.296,0.358,meth_instrument_hand,0.366271333001553,0.052192,4,TRUE,0
meth Slide070.jpeg,5.07407407407407,89.037037037037,0,88.0740740740741,4.2962962962963,1.37037037037037,2.67360209233688,15.1720428153523,0,17.1170763272909,1.9575262021002,1.54790548678251,0,27,0,0,0,1,0,0,-1,4.95,88.3,0,86.65,4.4,1.2,2.43818310266175,17.0018574836615,0,19.2689414671164,1.78885438199983,1.43636969291922,0,20,0,0,0,1,0,0,-1,5.42857142857143,91.1428571428571,0,92.1428571428571,4,1.85714285714286,3.45722156541651,8.66849797501604,0,8.23465383665421,2.51661147842358,1.86445447147161,0,7,0,0,0,1,0,0,-1,meth,Slide070.jpeg,0.31,0.356,0.26,0.168,0.337,0.352,meth_instrument_hand,0.577091991819831,0.052269,4,TRUE,1
opioid Slide040.jpeg,4.22222222222222,85.6666666666667,1.22222222222222,87.2222222222222,4.25925925925926,1.40740740740741,2.72217861468648,23.2924550345914,0.751067616198811,22.6330822084932,1.85207975805564,1.39392250251581,0,5,11,11,0,0.185185185185185,0.407407407407407,0.407407407407407,0.222222222222222,4.5,84.9,1.35,85.95,4.45,1.25,2.70477161211149,26.3096940309081,0.745159820370595,25.7201027255049,1.73129096949433,1.29269200955949,0,3,7,10,0,0.15,0.35,0.5,0.2,3.42857142857143,87.8571428571429,0.857142857142857,90.8571428571429,3.71428571428571,1.85714285714286,2.81999662276056,12.3075663912973,0.690065559342354,10.2050407712491,2.21466970556828,1.67616341969505,0,2,4,1,0,0.285714285714286,0.571428571428571,0.142857142857143,0.285714285714286,opioid,Slide040.jpeg,0.367,0.389,0.125,0.092,0.158,0.234,opioid_injection_instrument,0.697093245986548,0.053678,3,TRUE,0
opioid Slide076.jpeg,4.75,92.7857142857143,1.71428571428571,94.1428571428571,4.35714285714286,1.5,2.81036441554261,11.6248684352799,0.658682346706236,10.9128340539911,1.92862041873893,1.34715062810913,0,3,2,23,0,0.107142857142857,0.0714285714285714,0.821428571428571,-0.0357142857142857,5.09523809523809,92.0952380952381,1.80952380952381,93.5714285714286,4.38095238095238,1.47619047619048,2.68150632862878,12.9572557353197,0.511766315719159,12.1390750412518,1.8835124230063,1.28914885172534,0,1,2,18,0,0.0476190476190476,0.0952380952380952,0.857142857142857,0.0476190476190476,3.71428571428571,94.8571428571429,1.42857142857143,95.8571428571429,4.28571428571429,1.57142857142857,3.14718316987777,6.4660284417503,0.975900072948533,6.3358391032962,2.21466970556828,1.61834718742537,0,2,0,5,0,0.285714285714286,0,0.714285714285714,-0.285714285714286,opioid,Slide076.jpeg,0.367,0.161,0.135,0.139,0.46,0.238,opioid_instrument_hand,0.467953849139229,0.057714,4,TRUE,0
opioid Slide080.jpeg,4.57142857142857,90.2857142857143,1.5,92.1785714285714,4.5,1.42857142857143,2.92408354023351,14.8769200886054,0.881917103688197,13.5046043490485,1.9340994650588,1.37244230610903,1,6,3,18,0.0357142857142857,0.214285714285714,0.107142857142857,0.642857142857143,-0.107142857142857,4.90476190476191,89.0952380952381,1.47619047619048,91.0952380952381,4.76190476190476,1.28571428571429,2.80899914390806,16.3153448075876,0.872871560943969,15.2246667021146,1.86828161433875,1.34695423615122,0,5,1,15,0,0.238095238095238,0.0476190476190476,0.714285714285714,-0.19047619047619,3.57142857142857,93.8571428571429,1.57142857142857,95.4285714285714,3.71428571428571,1.85714285714286,3.25868802112869,9.42388050696335,0.975900072948533,5.62308168347639,2.05866345916355,1.4638501094228,1,1,2,3,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.142857142857143,opioid,Slide080.jpeg,0.211,0.232,0.335,0.169,0.5,0.316,opioid_instrument_hand,0.356598857187759,0.058346,4,TRUE,2
opioid Slide099.jpeg,4.33333333333333,84.8518518518518,1.66666666666667,85.7037037037037,4.14814814814815,1.07407407407407,2.49615088301353,20.7748066800294,0.733799385705343,20.4747777574391,1.68028623256927,1.54237394263433,1,3,4,19,0.037037037037037,0.111111111111111,0.148148148148148,0.703703703703704,0.037037037037037,4.5,84.55,1.75,84.2,4.35,0.95,2.4387227027796,21.7871884130874,0.638666373658505,21.5201252197492,1.63111198750713,1.46808145478878,1,1,4,14,0.05,0.05,0.2,0.7,0.15,3.85714285714286,85.7142857142857,1.42857142857143,90,3.57142857142857,1.42857142857143,2.79455252402309,19.1286372202716,0.975900072948533,17.9164728671689,1.81265393434993,1.81265393434993,0,2,0,5,0,0.285714285714286,0,0.714285714285714,-0.285714285714286,opioid,Slide099.jpeg,0.107,0.217,0.283,0.176,0.508,0.24,opioid_injection_hand,0.895990542731111,0.058802,5,TRUE,2
opioid Slide041.jpeg,4.62962962962963,83.8518518518518,1.2962962962963,86.0740740740741,4.44444444444444,1.07407407407407,2.69112713229332,19.6873713987569,0.668800005452637,18.2164885705356,1.76140969185596,1.49166726352469,0,3,13,11,0,0.111111111111111,0.481481481481481,0.407407407407407,0.37037037037037,4.95,83.4,1.45,85.25,4.6,1.1,2.70428509864194,20.6076122879514,0.604805318829299,18.7332381217534,1.84676103375328,1.5183093090325,0,1,9,10,0,0.05,0.45,0.5,0.4,3.71428571428571,85.1428571428571,0.857142857142857,88.4285714285714,4,1,2.62769136406122,18.2247868888187,0.690065559342354,17.8312192783438,1.52752523165195,1.52752523165195,0,2,4,1,0,0.285714285714286,0.571428571428571,0.142857142857143,0.285714285714286,opioid,Slide041.jpeg,0.383,0.32,0.075,0.075,0.402,0.174,opioid_injection_instrument,0.837014262649003,0.059518,3,TRUE,2
meth Slide017.jpeg,4.92592592592593,88.4074074074074,0,88.962962962963,4.48148148148148,1.40740740740741,2.80008139889823,16.6416050891439,0,17.5312500793506,2.00710986956121,1.50023739811813,0,27,0,0,0,1,0,0,-1,5.05,89.25,0,89.2,4.7,1.3,2.60515682930283,16.6571464037448,0,17.9783495524917,1.94935886896179,1.45457535854428,0,20,0,0,0,1,0,0,-1,4.57142857142857,86,0,88.2857142857143,3.85714285714286,1.71428571428571,3.50509832753866,17.6729548557487,0,17.5377144625926,2.19306265517513,1.70433620649269,0,7,0,0,0,1,0,0,-1,meth,Slide017.jpeg,0.228,0.255,0.332,0.227,0.462,0.251,meth,0.679868915516119,0.060452,1,TRUE,0
opioid Slide012.jpeg,4.46428571428571,85.9285714285714,1.53571428571429,89.1785714285714,4.21428571428571,1.42857142857143,2.84776901447227,21.8156053072253,0.50787450018337,22.229532527746,1.96934173730891,1.54987625380751,0,0,13,15,0,0,0.464285714285714,0.535714285714286,0.464285714285714,4.90476190476191,85.0476190476191,1.52380952380952,86.9523809523809,4.28571428571429,1.28571428571429,2.8619008002508,24.0384612454212,0.511766315719159,25.1763305318233,1.90112748501665,1.55379719213471,0,0,10,11,0,0,0.476190476190476,0.523809523809524,0.476190476190476,3.14285714285714,88.5714285714286,1.57142857142857,95.8571428571429,4,1.85714285714286,2.54483604112141,14.3045114428647,0.534522483824849,6.44020112078734,2.3094010767585,1.57359158493889,0,0,3,4,0,0,0.428571428571429,0.571428571428571,0.428571428571429,opioid,Slide012.jpeg,0.166,0.313,0.027,0.119,0.125,0.243,opioid,0.64560105385782,0.06171,1,TRUE,0
opioid Slide004.jpeg,4.59259259259259,89.7407407407407,1.11111111111111,90.2222222222222,4.48148148148148,1.33333333333333,2.84549927022765,15.258270374286,0.847318545736323,15.4156098043842,2.00710986956121,1.56892908110547,0,8,8,11,0,0.296296296296296,0.296296296296296,0.407407407407407,0,4.7,88.85,1.2,88.9,4.6,1.3,2.79284800875379,17.0271455097596,0.894427190999916,17.5015788761441,2.06219096568367,1.6254554017745,0,6,4,10,0,0.3,0.2,0.5,-0.1,4.28571428571429,92.2857142857143,0.857142857142857,94,4.14285714285714,1.42857142857143,3.19970236711092,8.97615889851715,0.690065559342354,6.11010092660779,1.95180014589707,1.51185789203691,0,2,4,1,0,0.285714285714286,0.571428571428571,0.142857142857143,0.285714285714286,opioid,Slide004.jpeg,0.118,0.248,0.031,0.083,0.133,0.218,opioid,0.508051092757849,0.063174,1,TRUE,2
opioid Slide078.jpeg,4.92592592592593,85.6666666666667,1.03703703703704,86.9259259259259,4.40740740740741,1.25925925925926,2.57093107836181,18.3009037187533,0.897924165098482,18.4930879518349,1.86587284708296,1.48304760524745,0,10,6,11,0,0.37037037037037,0.222222222222222,0.407407407407407,-0.148148148148148,4.95,86.25,1.15,87.5,4.55,1.15,2.54382637606794,19.0397783047686,0.93330200448673,19.2995773065248,1.8202082009311,1.46089374230838,0,7,3,10,0,0.35,0.15,0.5,-0.2,4.85714285714286,84,0.714285714285714,85.2857142857143,4,1.57142857142857,2.85356919363403,17.2916164657906,0.755928946018454,17.2695713681057,2.08166599946613,1.61834718742537,0,3,3,1,0,0.428571428571429,0.428571428571429,0.142857142857143,0,opioid,Slide078.jpeg,0.442,0.275,0.267,0.132,0.349,0.269,opioid_instrument_hand,0.778118775117436,0.065454,4,TRUE,1
opioid Slide107.jpeg,4.48148148148148,87.3703703703704,1.66666666666667,89.9259259259259,4.40740740740741,1.55555555555556,2.67998809369299,18.4143509005427,0.733799385705343,16.6408346821119,2.1350420507345,1.55250005161237,0,4,1,22,0,0.148148148148148,0.037037037037037,0.814814814814815,-0.111111111111111,4.8,86.35,1.85,88.35,4.6,1.4,2.58741895372691,20.5484664557774,0.489360484929593,18.8156569741378,2.08755712181538,1.56944509134179,0,1,1,18,0,0.05,0.05,0.9,0,3.57142857142857,90.2857142857143,1.14285714285714,94.4285714285714,3.85714285714286,2,2.93582145558064,10.9043460099523,1.0690449676497,6.85218074428725,2.34012616672488,1.52752523165195,0,3,0,4,0,0.428571428571429,0,0.571428571428571,-0.428571428571429,opioid,Slide107.jpeg,0.088,0.069,0.431,0.213,0.339,0.282,opioid_face_activities,0.530844591654082,0.067426,6,TRUE,1
meth Slide023.jpeg,4.78571428571429,93.9285714285714,0.0714285714285714,94.1428571428571,4.42857142857143,1.57142857142857,2.87205105258894,10.9406769762393,0.377964473009227,10.1167784570587,2.09812211325185,1.47644647037886,0,27,0,1,0,0.964285714285714,0,0.0357142857142857,-0.964285714285714,5.09523809523809,93.8571428571429,0,93.5714285714286,4.71428571428571,1.33333333333333,2.73687343340466,11.9133778345426,0,11.426160459977,1.90112748501665,1.35400640077266,0,21,0,0,0,1,0,0,-1,3.85714285714286,94.1428571428571,0.285714285714286,95.8571428571429,3.57142857142857,2.28571428571429,3.28778402720188,8.09173593712687,0.755928946018454,4.56174569759471,2.5727509827124,1.70433620649269,0,6,0,1,0,0.857142857142857,0,0.142857142857143,-0.857142857142857,meth,Slide023.jpeg,0.118,0.215,0.283,0.169,0.442,0.176,meth_hand,0.944171654409137,0.069977,2,TRUE,1
meth Slide009.jpeg,4.66666666666667,90.4074074074074,0,91.4444444444444,4.55555555555556,1.55555555555556,2.93519754282137,15.3253416557706,0,16.232288177801,2.27584867236097,1.69463709147265,0,27,0,0,0,1,0,0,-1,4.95,89.6,0,89.75,4.95,1.25,2.81864095657912,17.3884414119507,0,18.5270073136489,2.06410424053377,1.61815359364665,0,20,0,0,0,1,0,0,-1,3.85714285714286,92.7142857142857,0,96.2857142857143,3.42857142857143,2.42857142857143,3.33809184158512,7.20449595077698,0,4.23140188409963,2.63673679998231,1.71824938596845,0,7,0,0,0,1,0,0,-1,meth,Slide009.jpeg,0.458,0.257,0.312,0.206,0.548,0.22,meth,0.518030875784864,0.072212,1,TRUE,2
opioid Slide084.jpeg,4.55555555555556,91.0740740740741,1.25925925925926,89.9259259259259,4.51851851851852,1.2962962962963,2.88675134594813,13.7615012763476,0.712125345092075,16.4525563268025,1.92893694059648,1.48879958910668,0,4,12,11,0,0.148148148148148,0.444444444444444,0.407407407407407,0.296296296296296,4.9,90.9,1.35,89,4.85,1.05,2.77014155062992,15.1862125835107,0.670820393249937,18.6773152584401,1.78517285024817,1.43178210632764,0,2,9,9,0,0.1,0.45,0.45,0.35,3.57142857142857,91.5714285714286,1,92.5714285714286,3.57142857142857,2,3.20713490294909,9.4843229042658,0.816496580927726,7.56873267368549,2.14919697074224,1.52752523165195,0,2,3,2,0,0.285714285714286,0.428571428571429,0.285714285714286,0.142857142857143,opioid,Slide084.jpeg,0.244,0.22,0.277,0.168,0.555,0.242,opioid_instrument_hand,0.893415153366963,0.07289,4,TRUE,2
opioid Slide100.jpeg,5.11111111111111,90.5925925925926,1.74074074074074,91.037037037037,4.18518518518519,1.7037037037037,2.88675134594813,15.8775585685226,0.655895898904262,15.7882173239352,2.16683102598165,1.539600717839,0,3,1,23,0,0.111111111111111,0.037037037037037,0.851851851851852,-0.0740740740740741,5.35,90.15,1.85,89.9,4.2,1.7,2.75824123978344,17.7535022490004,0.489360484929593,18.0172432028759,2.16673414199926,1.52522647153585,0,1,1,18,0,0.05,0.05,0.9,0,4.42857142857143,91.8571428571429,1.42857142857143,94.2857142857143,4.14285714285714,1.71428571428571,3.35942171894424,9.58172864411865,0.975900072948533,5.96417878432803,2.34012616672488,1.70433620649269,0,2,0,5,0,0.285714285714286,0,0.714285714285714,-0.285714285714286,opioid,Slide100.jpeg,0.178,0.224,0.281,0.152,0.56,0.236,opioid_injection_hand,0.754014334058071,0.074645,5,TRUE,2
meth Slide015.jpeg,4.66666666666667,88.1111111111111,1.03703703703704,88.1481481481482,4.40740740740741,1.40740740740741,2.78733398953745,18.2510976136386,0.897924165098482,19.1947583063384,2.08029693256403,1.62336922335236,0,10,6,11,0,0.37037037037037,0.222222222222222,0.407407407407407,-0.148148148148148,5.05,88.2,1,88,4.8,1.3,2.66507628013672,18.5744589777412,0.917662935482247,19.9552130110352,2.09259345512239,1.6254554017745,0,8,4,8,0,0.4,0.2,0.4,-0.2,3.57142857142857,87.8571428571429,1.14285714285714,88.5714285714286,3.28571428571429,1.71428571428571,3.04724700110022,18.7299098719007,0.899735410842437,18.3108086737237,1.70433620649269,1.70433620649269,0,2,2,3,0,0.285714285714286,0.285714285714286,0.428571428571429,0,meth,Slide015.jpeg,0.148,0.261,0.024,0.07,0.283,0.383,meth,0.967467286813322,0.075969,1,TRUE,0
control Slide102.jpeg,2.88888888888889,11.962962962963,2.88888888888889,15.0740740740741,4.77777777777778,0.37037037037037,2.24179415327122,19.5300192632176,0.577350269189626,21.0474298192036,1.15470053837925,1.11452467095405,26,1,0,0,0.962962962962963,0.037037037037037,0,0,-0.037037037037037,2.95,11.6,2.85,15.55,4.7,0.5,2.32775021267996,20.0063147925586,0.670820393249937,22.3829705003838,1.34164078649987,1.27733274731701,19,1,0,0,0.95,0.05,0,0,-0.05,2.71428571428571,13,3,13.7142857142857,5,0,2.1380899352994,19.5874109230053,0,18.1724542986933,0,0,7,0,0,0,1,0,0,0,0,control,Slide102.jpeg,0.197,0.264,0.412,0.306,0.263,0.241,control_tool_face,0.874431351814387,0.076722,6,TRUE,1
meth Slide021.jpeg,4.64285714285714,90.5,0,95.0714285714286,4.57142857142857,1.42857142857143,2.76505020668751,15.6808446484521,0,10.1759650427006,1.97068462306831,1.39916830927232,0,28,0,0,0,1,0,0,-1,4.85714285714286,90.1904761904762,0,95.3333333333333,4.85714285714286,1.28571428571429,2.74382423427074,16.4912675304812,0,10.93770237908,1.8516401995451,1.30930734141595,0,21,0,0,0,1,0,0,-1,4,91.4285714285714,0,94.2857142857143,3.71428571428571,1.85714285714286,2.94392028877595,14.0932270122583,0,8.13867896148357,2.21466970556828,1.67616341969505,0,7,0,0,0,1,0,0,-1,meth,Slide021.jpeg,0.411,0.32,0.302,0.197,0.345,0.273,meth_hand,0.850501485900911,0.07715,2,TRUE,2
opioid Slide115.jpeg,4.88888888888889,86.5555555555556,1.51851851851852,88.2222222222222,4.2962962962963,1.44444444444444,2.72217861468648,18.8727180654904,0.579812328415269,18.2700539625605,2.01560860850465,1.55250005161237,0,1,11,15,0,0.037037037037037,0.407407407407407,0.555555555555556,0.37037037037037,5.25,88.55,1.5,88.65,4.5,1.5,2.67296405552062,17.7777951388804,0.512989176042577,18.9133063713021,2.11510855762212,1.53896752812773,0,0,10,10,0,0,0.5,0.5,0.5,3.85714285714286,80.8571428571429,1.57142857142857,87,3.71428571428571,1.28571428571429,2.79455252402309,22.1692622898506,0.786795792469443,17.6446403571547,1.70433620649269,1.70433620649269,0,1,1,5,0,0.142857142857143,0.142857142857143,0.714285714285714,0,opioid,Slide115.jpeg,0.188,0.31,0.466,0.309,0.205,0.222,opioid_face_activities,0.42860825441297,0.079925,6,TRUE,2
opioid Slide027.jpeg,4.40740740740741,85.8518518518518,0.962962962962963,85.8518518518518,4.40740740740741,0.962962962962963,2.60560430402887,17.0422635362427,0.854016820293798,19.0660868957337,1.62336922335236,1.42724806429613,0,10,8,9,0,0.37037037037037,0.296296296296296,0.333333333333333,-0.0740740740740741,4.45,84.5,0.95,83.85,4.45,0.75,2.45967477524977,18.7826907998883,0.887041208323017,21.3942318837283,1.43178210632764,1.33278497495796,0,8,5,7,0,0.4,0.25,0.35,-0.15,4.28571428571429,89.7142857142857,1,91.5714285714286,4.28571428571429,1.57142857142857,3.19970236711092,10.8583959176649,0.816496580927726,8.61891607371335,2.21466970556828,1.61834718742537,0,2,3,2,0,0.285714285714286,0.428571428571429,0.285714285714286,0.142857142857143,opioid,Slide027.jpeg,0.468,0.328,0.275,0.129,0.352,0.235,opioid_hand,0.385855491607981,0.080153,2,TRUE,0
meth Slide088.jpeg,4.81481481481481,87.4074074074074,0.222222222222222,90.6296296296296,4.37037037037037,1.37037037037037,2.76011478352507,22.0894323137336,0.640512615220349,16.5370170971954,1.96406462662252,1.52285531784484,0,24,0,3,0,0.888888888888889,0,0.111111111111111,-0.888888888888889,4.95,86.35,0.1,89.1,4.45,1.25,2.56443283972766,24.7604842227968,0.447213595499958,18.8537306094772,1.8202082009311,1.40955386745706,0,19,0,1,0,0.95,0,0.05,-0.95,4.42857142857143,90.4285714285714,0.571428571428571,95,4.14285714285714,1.71428571428571,3.45722156541651,12.5944054095081,0.975900072948533,5.41602560309064,2.47847879612821,1.88982236504614,0,5,0,2,0,0.714285714285714,0,0.285714285714286,-0.714285714285714,meth,Slide088.jpeg,0.124,0.209,0.278,0.267,0.359,0.325,meth_instrument_hand,0.58234042725614,0.082541,4,TRUE,0
control Slide089.jpeg,2.33333333333333,7.7037037037037,3,7.18518518518519,4.85185185185185,0.222222222222222,1.8187062180826,15.8619399696613,0,15.6820255683354,0.818239371770675,0.800640769025436,27,0,0,0,1,0,0,0,0,2.5,8.75,3,8.75,4.8,0.3,1.90567020949807,18.0784110852813,0,17.9439918107779,0.951453182187509,0.923380516876639,20,0,0,0,1,0,0,0,0,1.85714285714286,4.71428571428571,3,2.71428571428571,5,0,1.57359158493889,6.42168943799801,0,3.81725406168211,0,0,7,0,0,0,1,0,0,0,0,control,Slide089.jpeg,0.244,0.244,0.359,0.169,0.226,0.206,control_tool_hand_complex,0.400207572516781,0.082993,5,TRUE,1
opioid Slide093.jpeg,5.35714285714286,95.5,1.57142857142857,94.25,4,1.71428571428571,2.93401867895649,9.94615131223761,0.690065559342354,11.1309545030131,2.0727509006864,1.51185789203691,0,3,6,19,0,0.107142857142857,0.214285714285714,0.678571428571429,0.107142857142857,5.76190476190476,95.5238095238095,1.61904761904762,94.1904761904762,4.09523809523809,1.66666666666667,2.64395086763657,11.2632990176904,0.589592272353571,11.5871439432634,2.02249256870728,1.42594997574716,0,1,6,14,0,0.0476190476190476,0.285714285714286,0.666666666666667,0.238095238095238,4.14285714285714,95.4285714285714,1.42857142857143,94.4285714285714,3.71428571428571,1.85714285714286,3.62530786869986,4.72077475481666,0.975900072948533,10.4858180869392,2.36038737740833,1.86445447147161,0,2,0,5,0,0.285714285714286,0,0.714285714285714,-0.285714285714286,opioid,Slide093.jpeg,0.184,0.189,0.314,0.204,0.566,0.275,opioid_injection_hand,0.975241867787191,0.084008,5,TRUE,1
opioid Slide002.jpeg,4.55555555555556,81.8148148148148,1.03703703703704,83.2592592592593,4.74074074074074,0.851851851851852,2.63604209919302,22.9916992329456,0.192450089729875,22.4183863287268,1.65465758931923,1.4332240069616,0,0,26,1,0,0,0.962962962962963,0.037037037037037,0.962962962962963,4.55,82.5,1.05,85.2,4.8,1,2.79990601346019,23.9330205716748,0.223606797749979,22.9016202598488,1.82381901225798,1.52177182050536,0,0,19,1,0,0,0.95,0.05,0.95,4.57142857142857,79.8571428571429,1,77.7142857142857,4.57142857142857,0.428571428571429,2.29906813420444,21.6981456306645,0,21.6465107712866,1.13389341902768,1.13389341902768,0,0,7,0,0,0,1,0,1,opioid,Slide002.jpeg,0.164,0.114,0.459,0.352,0.427,0.327,opioid,0.792019916231383,0.084506,1,TRUE,1
opioid Slide103.jpeg,4.89285714285714,91,1.71428571428571,92.1428571428571,4.07142857142857,1.71428571428571,2.98563580565701,19.2141922855265,0.599823607228292,19.3595880842969,2.03540097839643,1.41046729469988,1,1,7,19,0.0357142857142857,0.0357142857142857,0.25,0.678571428571429,0.214285714285714,5.28571428571429,90.2380952380952,1.71428571428571,90.5714285714286,4.09523809523809,1.76190476190476,2.90073882214268,21.3422228502674,0.560611910581388,22.1823610748978,2.0713464679952,1.37494588638106,1,0,7,13,0.0476190476190476,0,0.333333333333333,0.619047619047619,0.333333333333333,3.71428571428571,93.2857142857143,1.71428571428571,96.8571428571429,4,1.57142857142857,3.14718316987777,11.6148509204708,0.755928946018454,3.4364987719369,2.08166599946613,1.61834718742537,0,1,0,6,0,0.142857142857143,0,0.857142857142857,-0.142857142857143,opioid,Slide103.jpeg,0.104,0.158,0.345,0.235,0.538,0.22,opioid_face_activities,0.639201416706008,0.086885,6,TRUE,2
